Gender,Age_at_Matriculation,Marital_Status_Binary,Special_Needs_Status,Mother_Education_Level,Father_Education_Level,Mother_Occupation,Father_Occupation,First_Generation_Student,UTME_PostUME_Score,Secondary_School_Exit_Grade,Study_Mode,Faculty,Year_of_Study,Non_Resident_Student,Hostel_Residency,School_Fees_Payment_Status,Fee_Arrears_Status,Bursary_Scholarship_Status,Units_Registered_Semester_1,Units_Passed_Semester_1,Assessments_Sat_Semester_1,Units_No_Assessment_Semester_1,GPA_Semester_1_5pt,Pass_Rate_Semester_1,Units_Registered_Semester_2,Units_Passed_Semester_2,Assessments_Sat_Semester_2,Units_No_Assessment_Semester_2,GPA_Semester_2_5pt,Pass_Rate_Semester_2,CGPA_5point_Scale,GPA_Change,Dropout_Status
0,18,0,0,3,37,2,8,0,121.7,136.0,1,Arts,4,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
0,19,0,0,1,38,4,7,1,123.4,129.0,1,Engineering,1,0,0,1,0,0,5,5,6,0,3.1,1.0,5,5,6,0,3.35,1.0,3.22,0.25,0
0,18,0,0,38,38,7,6,1,124.7,138.0,1,Social_Sciences,1,1,0,1,0,0,6,3,11,0,3.08,0.5,6,5,10,0,2.71,0.833,2.9,-0.37,0
0,18,0,0,37,37,9,9,1,132.8,137.0,1,Engineering,2,1,1,1,0,0,6,6,7,0,3.33,1.0,6,5,8,0,2.95,0.833,3.14,-0.38,0
0,21,0,0,3,37,2,5,0,108.7,115.0,1,Medicine,5,1,0,1,0,0,6,3,10,0,3.17,0.5,6,3,12,0,2.5,0.5,2.84,-0.67,1
0,19,0,0,38,37,6,6,1,138.1,129.0,1,Social_Sciences,1,0,0,1,0,0,6,6,8,0,3.0,1.0,6,4,10,0,2.88,0.667,2.94,-0.12,1
0,18,0,0,38,38,9,9,1,126.5,131.0,1,Medicine,3,0,0,1,0,1,5,5,5,0,2.65,1.0,5,5,5,0,2.95,1.0,2.8,0.3,0
0,18,0,0,1,37,7,9,1,127.4,133.0,1,Engineering,3,1,1,1,0,1,6,6,8,0,3.06,1.0,6,6,7,0,2.96,1.0,3.01,-0.1,0
0,20,0,0,19,1,9,10,1,123.6,125.0,1,Arts,1,1,1,1,0,0,6,4,10,0,2.75,0.667,6,6,9,0,2.96,1.0,2.86,0.21,0
0,24,0,0,1,19,6,8,1,122.0,120.0,0,Arts,3,0,0,1,0,1,6,5,11,0,2.75,0.833,6,5,9,0,3.15,0.833,2.95,0.4,0
0,19,0,0,19,1,4,1,1,118.2,128.0,1,Arts,2,0,0,1,0,0,6,6,6,0,3.29,1.0,6,6,9,0,3.25,1.0,3.27,-0.04,1
0,18,0,0,19,37,9,7,1,123.9,127.0,1,Medicine,2,1,0,1,0,1,7,7,9,0,3.21,1.0,8,7,12,0,3.19,0.875,3.2,-0.02,0
0,18,0,0,19,19,9,9,1,125.8,134.0,1,Engineering,2,1,1,1,0,0,7,7,8,0,3.73,1.0,8,8,8,0,3.84,1.0,3.78,0.11,0
0,21,0,0,12,12,4,4,1,123.3,132.0,1,Sciences,2,1,1,1,0,0,6,4,13,0,2.88,0.667,6,3,10,0,2.75,0.5,2.82,-0.13,1
0,19,0,0,1,19,5,4,1,124.4,124.0,1,Arts,1,0,1,1,0,0,5,5,5,0,3.55,1.0,5,5,5,0,3.55,1.0,3.55,0.0,0
0,19,0,0,19,37,7,7,1,126.0,133.1,1,Arts,3,0,1,1,0,1,6,6,6,0,3.12,1.0,6,6,7,0,3.25,1.0,3.18,0.13,0
0,47,1,0,1,37,6,6,1,170.0,170.0,1,Social_Sciences,1,0,0,1,1,0,1,0,1,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0
0,19,0,0,19,19,7,8,1,121.5,125.0,1,Engineering,1,0,1,1,0,0,6,5,10,0,2.92,0.833,6,4,12,0,2.75,0.667,2.84,-0.17,0
0,29,0,0,2,2,1,1,0,130.0,130.0,1,Social_Sciences,1,0,1,1,0,0,8,7,8,0,3.56,0.875,8,7,8,0,3.56,0.875,3.56,0.0,0
0,21,0,0,19,19,4,8,1,117.0,125.0,1,Engineering,2,1,0,1,0,0,6,3,13,0,3.0,0.5,6,2,12,0,2.83,0.333,2.92,-0.17,1
0,28,0,0,37,19,9,7,1,130.0,130.0,1,Social_Sciences,3,1,1,1,0,0,5,4,13,1,2.81,0.8,5,4,11,0,2.62,0.8,2.72,-0.19,0
0,20,0,0,37,37,3,10,1,108.0,133.1,1,Social_Sciences,1,0,0,1,0,0,7,7,8,0,3.11,1.0,8,8,8,0,3.39,1.0,3.25,0.28,0
0,19,0,0,2,38,4,5,0,132.3,131.0,1,Arts,2,1,1,1,0,0,7,6,7,0,2.92,0.857,7,6,7,0,2.92,0.857,2.92,0.0,0
0,26,0,0,19,2,4,6,0,148.0,150.0,0,Engineering,1,0,0,1,0,0,6,3,10,0,2.92,0.5,6,5,8,0,3.0,0.833,2.96,0.08,0
0,20,0,0,37,37,9,8,1,122.6,125.0,1,Social_Sciences,2,1,1,0,1,0,6,4,8,0,2.94,0.667,6,6,6,0,3.29,1.0,3.12,0.35,1
0,18,0,0,37,37,9,9,1,123.0,131.0,1,Engineering,1,1,1,1,0,1,5,3,6,0,2.92,0.6,5,4,6,0,3.38,0.8,3.15,0.46,0
0,27,0,0,37,19,9,5,1,102.5,130.0,1,Sciences,3,0,0,1,0,0,6,5,9,0,3.3,0.833,6,5,10,0,3.0,0.833,3.15,-0.3,0
0,20,0,0,34,34,90,90,1,113.3,123.0,1,Arts,2,1,1,1,0,0,7,4,8,0,2.99,0.571,7,4,8,0,2.99,0.571,2.99,0.0,1
0,18,0,0,37,19,9,5,1,133.0,141.0,1,Medicine,4,1,0,1,0,0,6,5,8,0,3.1,0.833,6,5,12,0,2.6,0.833,2.85,-0.5,1
0,33,0,0,1,1,9,5,1,140.0,140.0,1,Engineering,1,0,1,1,0,0,7,6,8,0,3.59,0.857,8,6,10,0,3.65,0.75,3.62,0.06,1
0,35,0,0,3,1,3,3,0,128.3,140.0,1,Arts,1,1,0,1,0,0,21,21,21,0,3.15,1.0,19,19,19,0,3.2,1.0,3.18,0.05,0
0,26,0,0,37,19,9,8,1,140.0,140.0,0,Law,1,0,0,1,0,1,6,6,7,0,3.17,1.0,6,6,7,1,3.29,1.0,3.23,0.12,0
0,27,0,0,19,19,3,4,1,104.0,133.1,1,Law,4,0,0,0,1,0,6,5,6,0,3.0,0.833,6,0,6,0,0.0,0.0,1.5,-3.0,1
0,19,0,0,1,37,5,5,1,122.3,131.0,1,Sciences,4,1,0,0,0,0,6,6,6,0,3.04,1.0,6,0,6,0,0.0,0.0,1.52,-3.04,1
0,20,0,0,1,19,4,6,1,135.0,143.0,1,Medicine,1,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,20,0,0,3,3,5,7,0,119.1,132.0,1,Engineering,3,1,0,0,1,0,5,3,9,0,2.5,0.6,5,3,9,0,2.64,0.6,2.57,0.14,1
0,21,0,0,1,37,5,9,1,126.6,143.0,1,Engineering,3,0,0,0,1,0,10,8,18,0,2.88,0.8,6,4,12,0,2.5,0.667,2.69,-0.38,0
0,18,0,0,38,1,9,4,1,129.0,141.0,1,Sciences,2,1,0,1,0,1,7,6,7,0,3.26,0.857,7,6,7,0,3.26,0.857,3.26,0.0,0
0,24,0,0,1,19,9,9,1,162.3,133.1,1,Social_Sciences,2,1,1,1,0,0,6,2,10,0,2.75,0.333,6,0,6,0,0.0,0.0,1.38,-2.75,1
0,20,0,0,1,3,4,1,0,163.4,148.0,1,Sciences,1,1,0,1,0,0,6,6,7,0,2.88,1.0,6,6,6,0,3.0,1.0,2.94,0.12,0
0,21,0,0,19,38,9,8,1,121.5,125.0,1,Engineering,1,0,0,1,0,1,6,6,7,0,3.0,1.0,6,6,6,0,3.12,1.0,3.06,0.12,0
0,23,0,0,1,37,7,3,1,122.8,120.0,0,Engineering,4,0,0,1,0,0,6,2,13,0,2.5,0.333,5,1,12,0,2.5,0.2,2.5,0.0,0
0,24,0,0,12,3,4,3,0,118.0,140.0,1,Law,4,1,1,1,0,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
0,21,0,0,1,1,4,10,1,134.0,139.0,1,Law,2,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,38,38,9,8,1,129.8,142.0,1,Engineering,1,1,0,1,0,0,8,7,8,0,3.06,0.875,8,7,8,0,3.06,0.875,3.06,0.0,0
0,27,0,0,19,1,3,4,1,152.0,130.0,0,Law,1,1,1,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,37,37,5,5,1,122.8,126.0,1,Law,3,1,1,1,0,0,8,8,8,0,3.23,1.0,8,8,8,0,3.23,1.0,3.23,0.0,0
0,35,0,0,3,2,2,2,0,150.0,150.0,1,Arts,4,0,1,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,19,19,3,8,1,131.8,130.0,1,Sciences,4,0,0,1,0,0,7,7,9,0,3.14,1.0,7,7,8,0,3.61,1.0,3.38,0.47,0
0,35,0,0,1,3,175,121,0,105.9,120.0,1,Arts,3,0,0,1,0,0,3,3,4,0,2.95,1.0,3,3,3,0,2.83,1.0,2.89,-0.12,0
0,19,0,0,1,1,4,7,1,132.1,138.0,1,Medicine,2,1,0,1,0,0,5,4,9,0,3.44,0.8,5,4,13,2,3.58,0.8,3.51,0.14,0
0,20,0,0,19,19,4,0,1,127.4,127.0,1,Arts,1,1,1,1,0,0,6,6,8,0,2.79,1.0,6,6,6,0,2.83,1.0,2.81,0.04,0
0,18,0,0,19,19,7,7,1,129.5,140.0,1,Engineering,1,1,0,1,0,0,8,7,8,0,3.08,0.875,8,7,8,0,3.08,0.875,3.08,0.0,0
0,21,0,0,38,38,5,10,1,126.7,130.0,1,Social_Sciences,4,0,0,1,1,0,6,6,6,0,3.04,1.0,6,6,7,0,2.93,1.0,2.99,-0.11,0
0,18,0,0,19,37,9,8,1,116.5,128.0,1,Social_Sciences,2,0,1,1,0,1,6,5,11,0,2.79,0.833,6,4,11,0,2.81,0.667,2.8,0.02,0
0,18,0,0,34,34,0,0,1,119.1,132.0,1,Social_Sciences,1,1,1,1,0,0,6,4,9,0,2.75,0.667,6,4,9,0,2.69,0.667,2.72,-0.06,0
0,18,0,0,19,38,9,9,1,126.5,149.0,1,Sciences,1,1,0,1,0,0,8,7,8,0,3.23,0.875,8,7,8,0,3.23,0.875,3.23,0.0,0
0,18,0,0,3,19,1,4,0,149.8,155.0,1,Engineering,3,1,0,1,0,1,6,6,6,0,3.46,1.0,6,6,6,0,3.54,1.0,3.5,0.08,0
0,19,0,0,19,1,8,7,1,115.1,120.0,1,Law,1,1,0,1,0,0,6,6,8,0,3.46,1.0,6,5,9,0,3.35,0.833,3.4,-0.11,0
0,36,0,0,3,19,2,3,0,124.5,133.1,1,Law,1,0,0,1,0,1,6,6,7,0,3.43,1.0,6,5,6,0,3.2,0.833,3.32,-0.23,1
0,18,0,0,38,1,7,4,1,128.3,131.0,1,Sciences,2,1,1,1,0,1,8,7,8,0,3.16,0.875,8,7,8,0,3.16,0.875,3.16,0.0,0
0,18,0,0,37,37,9,9,1,136.0,149.0,1,Medicine,3,0,0,1,0,1,7,6,7,0,3.23,0.857,7,6,7,0,3.23,0.857,3.23,0.0,0
0,20,0,0,1,3,9,2,0,140.0,140.0,1,Engineering,3,1,0,1,0,1,6,6,8,0,3.91,1.0,6,6,8,0,3.96,1.0,3.94,0.05,0
0,26,0,0,37,37,9,9,1,126.3,133.1,0,Arts,1,0,0,1,0,1,5,0,7,0,0.0,0.0,5,0,8,0,0.0,0.0,0.0,0.0,1
0,21,0,0,1,1,4,5,1,126.9,122.0,1,Arts,3,0,0,1,0,0,6,6,8,0,2.93,1.0,6,6,7,0,3.0,1.0,2.96,0.07,0
0,25,0,0,1,1,4,5,1,145.0,130.0,1,Law,1,0,0,1,0,0,7,6,10,0,3.03,0.857,8,8,9,0,3.33,1.0,3.18,0.3,0
0,19,0,0,19,3,5,5,0,115.8,121.0,1,Medicine,1,1,1,1,0,1,5,5,7,0,2.9,1.0,5,5,5,0,2.9,1.0,2.9,0.0,0
0,24,0,0,19,37,8,7,1,100.0,120.0,0,Engineering,3,1,1,1,0,0,6,1,11,0,2.5,0.167,6,0,6,6,0.0,0.0,1.25,-2.5,1
0,27,0,0,1,19,5,4,1,102.5,133.1,0,Law,2,0,0,1,0,1,6,1,16,0,2.5,0.167,6,0,13,0,0.0,0.0,1.25,-2.5,1
0,21,0,0,19,37,1,3,1,131.5,121.0,1,Sciences,3,0,0,1,0,0,5,0,10,1,0.0,0.0,5,2,9,0,3.38,0.4,1.69,3.38,1
0,18,0,0,38,38,7,7,1,147.0,133.0,1,Arts,3,0,1,1,0,1,5,4,7,0,3.25,0.8,5,3,8,0,3.08,0.6,3.16,-0.17,0
0,19,1,1,37,37,5,7,1,122.5,134.0,1,Arts,2,0,1,1,0,1,6,6,6,0,3.33,1.0,6,6,6,0,3.62,1.0,3.48,0.29,0
0,18,0,0,1,1,3,3,1,117.5,115.0,1,Arts,1,1,0,1,0,0,6,4,9,0,2.81,0.667,6,2,13,0,3.12,0.333,2.96,0.31,1
0,19,0,0,19,1,5,9,1,150.0,127.0,1,Engineering,2,0,0,1,0,1,7,5,9,0,3.46,0.714,8,7,9,0,3.05,0.875,3.26,-0.41,0
0,19,0,0,1,38,4,5,1,127.5,135.0,1,Law,1,1,1,1,0,1,7,6,8,0,3.44,0.857,8,7,9,0,3.73,0.875,3.58,0.29,0
0,33,1,0,40,5,3,3,0,140.0,140.0,0,Sciences,1,0,0,1,0,0,6,6,7,0,3.83,1.0,5,5,5,0,3.95,1.0,3.89,0.12,0
0,45,1,0,1,4,3,10,0,130.0,130.0,1,Sciences,5,0,0,1,0,0,5,5,6,0,2.75,1.0,5,5,5,0,3.45,1.0,3.1,0.7,0
0,20,0,0,1,1,9,9,1,133.3,135.0,1,Arts,2,0,0,1,0,1,6,6,6,0,3.0,1.0,6,6,7,0,3.21,1.0,3.1,0.21,0
0,28,0,0,34,34,0,0,1,97.0,140.0,1,Social_Sciences,4,1,0,1,0,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
0,19,0,0,1,1,5,8,1,112.0,120.0,1,Law,2,1,0,1,0,1,8,7,15,0,2.89,0.875,8,7,15,0,2.89,0.875,2.89,0.0,0
0,18,0,0,1,37,4,5,1,123.6,140.0,1,Engineering,3,1,0,1,0,0,6,6,10,0,3.21,1.0,6,3,6,0,3.17,0.5,3.19,-0.04,0
0,38,0,0,19,19,4,6,1,130.5,133.1,1,Sciences,2,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,19,0,0,1,3,4,3,0,133.3,135.0,1,Law,2,0,0,1,0,0,5,5,5,0,3.25,1.0,5,5,5,0,3.3,1.0,3.28,0.05,0
0,21,0,0,1,37,9,9,1,132.1,123.0,1,Social_Sciences,2,0,0,1,0,1,6,5,9,0,2.75,0.833,6,5,8,0,3.0,0.833,2.88,0.25,0
0,21,0,0,37,1,9,10,1,100.0,133.1,1,Sciences,1,0,0,1,0,0,5,3,12,0,3.0,0.6,5,1,12,3,3.75,0.2,3.38,0.75,1
0,22,0,0,38,37,9,9,1,140.4,154.0,1,Arts,3,0,0,1,0,1,6,5,6,0,3.15,0.833,6,6,6,0,3.25,1.0,3.2,0.1,0
0,18,0,0,19,19,5,7,1,141.7,148.0,1,Social_Sciences,1,0,0,1,0,1,6,5,8,0,3.35,0.833,6,6,7,0,3.29,1.0,3.32,-0.06,0
0,18,0,1,37,37,3,9,1,119.7,133.0,1,Social_Sciences,1,0,1,1,0,1,6,6,9,0,2.83,1.0,6,6,9,0,2.89,1.0,2.86,0.06,0
0,25,0,0,19,1,9,9,1,122.5,126.0,1,Social_Sciences,2,1,1,0,0,0,5,4,14,2,3.38,0.8,5,4,10,0,3.56,0.8,3.47,0.18,1
0,24,0,0,19,19,9,7,1,140.0,133.1,1,Law,1,0,0,0,1,0,6,3,11,0,2.94,0.5,6,3,14,0,2.58,0.5,2.76,-0.36,1
0,19,0,0,3,1,4,4,0,119.4,125.0,1,Law,4,1,1,1,0,0,7,6,10,0,3.12,0.857,7,7,8,0,2.87,1.0,3.0,-0.25,0
0,24,0,0,3,3,3,3,0,155.0,145.0,1,Arts,5,1,0,1,0,0,17,11,19,0,3.23,0.647,13,9,15,0,3.39,0.692,3.31,0.16,0
0,20,0,0,37,19,5,5,1,119.1,118.0,1,Sciences,4,1,1,1,0,1,5,5,5,0,2.9,1.0,5,5,5,0,3.4,1.0,3.15,0.5,0
0,25,0,0,37,1,9,1,1,122.7,120.0,1,Law,2,0,1,0,0,0,5,0,5,0,0.0,0.0,5,0,9,0,0.0,0.0,0.0,0.0,1
0,20,0,0,38,19,9,10,1,117.9,127.0,1,Arts,1,0,0,1,0,1,10,9,13,0,3.22,0.9,10,10,12,0,3.09,1.0,3.16,-0.13,0
0,23,0,0,19,38,5,3,1,130.0,130.0,1,Arts,4,0,0,1,0,0,8,8,8,0,3.3,1.0,8,8,8,0,3.3,1.0,3.3,0.0,0
0,19,0,0,19,37,7,6,1,120.0,129.0,1,Engineering,2,1,1,1,0,1,8,7,8,0,3.29,0.875,8,7,8,0,3.29,0.875,3.29,0.0,0
0,29,0,0,37,37,9,10,1,130.0,130.0,1,Law,5,0,0,0,1,0,6,3,13,0,3.19,0.5,6,3,8,0,2.83,0.5,3.01,-0.36,1
0,21,0,0,19,37,4,7,1,116.8,121.0,1,Arts,5,1,1,1,0,0,6,6,8,0,2.83,1.0,6,4,8,0,3.06,0.667,2.94,0.23,0
0,18,0,0,19,1,9,8,1,123.4,136.0,1,Sciences,4,1,1,1,0,1,6,6,10,0,3.31,1.0,6,5,13,0,3.54,0.833,3.42,0.23,0
0,19,0,0,19,38,9,9,1,125.4,125.0,1,Social_Sciences,1,1,0,1,0,0,6,5,7,0,3.1,0.833,6,5,6,0,3.1,0.833,3.1,0.0,0
0,18,0,0,38,37,7,7,1,127.2,131.0,1,Law,2,1,1,1,0,1,6,6,6,0,3.75,1.0,6,6,6,0,3.21,1.0,3.48,-0.54,1
0,19,0,0,9,19,90,6,1,103.4,122.0,1,Sciences,4,0,0,1,0,0,5,5,6,0,3.6,1.0,5,5,6,0,3.25,1.0,3.42,-0.35,0
0,18,0,0,37,37,9,8,1,123.2,127.0,1,Medicine,1,1,0,1,0,0,6,1,12,0,2.75,0.167,6,0,12,0,0.0,0.0,1.38,-2.75,0
0,18,0,0,1,1,4,4,1,124.1,136.0,1,Arts,1,0,0,1,0,0,5,5,8,0,3.1,1.0,5,5,6,0,2.7,1.0,2.9,-0.4,0
0,37,1,0,38,37,7,7,1,99.5,133.1,1,Social_Sciences,2,1,0,0,1,1,7,1,13,0,4.0,0.143,7,0,12,0,0.0,0.0,2.0,-4.0,1
0,29,0,0,37,37,6,6,1,124.9,127.0,0,Engineering,4,0,1,1,0,0,5,5,10,0,3.39,1.0,5,5,14,3,3.08,1.0,3.24,-0.31,0
0,18,0,0,37,37,9,9,1,110.8,116.0,1,Engineering,3,0,0,1,0,0,6,6,6,0,2.96,1.0,6,6,6,0,3.12,1.0,3.04,0.16,0
0,19,0,0,1,1,9,8,1,118.9,121.0,1,Medicine,2,1,1,1,0,1,6,5,8,0,2.92,0.833,6,5,9,0,3.17,0.833,3.04,0.25,0
0,22,0,0,1,1,3,1,1,118.8,124.0,1,Engineering,1,1,0,0,1,0,10,6,16,0,2.96,0.6,7,2,8,0,3.25,0.286,3.1,0.29,1
0,20,0,0,37,38,9,7,1,137.0,131.0,1,Arts,2,0,0,1,0,1,6,6,8,0,2.79,1.0,6,5,10,0,2.65,0.833,2.72,-0.14,0
0,34,0,0,37,37,99,99,1,100.0,100.0,0,Engineering,5,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,30,0,0,37,38,9,9,1,120.0,130.0,1,Sciences,1,0,0,0,1,0,12,8,17,0,2.94,0.667,12,6,19,2,3.04,0.5,2.99,0.1,1
0,18,0,0,1,1,4,4,1,122.8,135.0,1,Sciences,2,0,0,1,0,0,6,6,7,0,3.5,1.0,6,6,7,0,3.5,1.0,3.5,0.0,0
0,18,0,0,38,19,9,5,1,121.6,130.0,1,Social_Sciences,4,0,0,1,0,0,6,6,6,0,3.21,1.0,6,6,6,0,3.0,1.0,3.1,-0.21,0
0,18,0,0,3,1,1,3,0,149.2,146.0,1,Medicine,3,1,1,1,0,0,6,4,11,0,3.06,0.667,6,3,10,0,2.92,0.5,2.99,-0.14,0
0,18,0,0,4,1,2,3,0,140.0,146.0,1,Engineering,3,1,1,1,0,0,8,7,8,0,3.71,0.875,8,7,8,0,3.71,0.875,3.71,0.0,0
0,19,0,0,38,38,9,9,1,133.4,154.0,1,Engineering,3,1,1,1,0,1,6,5,7,0,2.85,0.833,6,5,8,0,3.2,0.833,3.03,0.35,0
0,19,0,0,37,37,9,9,1,126.2,137.0,1,Engineering,2,1,0,1,0,1,6,6,6,0,3.25,1.0,6,6,8,0,3.12,1.0,3.18,-0.13,0
0,18,0,0,1,1,9,9,1,127.8,151.0,1,Social_Sciences,1,0,0,1,0,1,8,7,8,0,3.42,0.875,8,7,8,0,3.42,0.875,3.42,0.0,0
0,21,0,0,37,38,4,8,1,150.0,150.0,1,Social_Sciences,3,0,0,1,0,1,6,6,9,0,3.17,1.0,6,5,8,0,3.2,0.833,3.18,0.03,0
0,20,0,0,1,19,9,9,1,113.7,121.0,1,Law,3,1,0,0,0,0,5,2,10,0,2.5,0.4,5,1,12,0,3.25,0.2,2.88,0.75,1
0,20,0,0,12,19,4,8,1,117.8,122.0,1,Social_Sciences,4,1,0,1,0,0,5,5,10,0,3.38,1.0,5,5,8,0,3.08,1.0,3.23,-0.3,0
0,19,0,0,5,1,2,5,0,136.7,143.0,1,Social_Sciences,4,0,0,1,0,0,7,7,8,0,3.17,1.0,8,8,8,0,3.39,1.0,3.28,0.22,0
0,20,0,0,1,38,4,5,1,144.7,152.0,1,Sciences,2,0,0,1,0,0,6,6,8,0,3.62,1.0,6,6,7,0,3.86,1.0,3.74,0.24,0
0,18,0,0,12,1,4,10,1,139.8,145.0,1,Medicine,2,1,0,1,0,0,7,7,7,0,3.42,1.0,8,8,8,0,3.85,1.0,3.64,0.43,0
0,20,0,0,37,38,3,3,1,113.7,120.0,1,Engineering,3,0,0,1,0,0,6,5,8,0,2.75,0.833,6,3,10,0,2.67,0.5,2.71,-0.08,1
0,29,1,0,5,4,2,0,0,140.0,140.0,1,Sciences,2,0,0,0,1,0,9,7,16,4,2.89,0.778,7,5,12,2,3.3,0.714,3.1,0.41,1
0,18,0,0,19,19,5,6,1,142.3,143.0,1,Arts,3,0,0,1,0,1,7,7,7,0,3.45,1.0,8,8,8,0,3.44,1.0,3.44,-0.01,0
0,20,0,0,19,19,5,5,1,119.6,129.0,1,Social_Sciences,3,1,0,1,0,1,7,7,8,0,3.5,1.0,8,7,11,0,3.45,0.875,3.48,-0.05,0
0,22,0,0,38,37,9,9,1,123.7,139.0,1,Social_Sciences,4,1,0,1,0,1,5,4,8,0,3.0,0.8,5,4,8,2,2.85,0.8,2.92,-0.15,0
0,47,1,0,39,19,4,10,1,143.0,133.1,0,Social_Sciences,1,1,0,1,0,1,6,5,9,0,3.54,0.833,6,6,7,0,3.54,1.0,3.54,0.0,0
0,31,1,0,37,37,8,4,1,100.1,127.0,0,Arts,2,0,0,1,0,0,5,5,5,0,3.5,1.0,5,5,5,0,3.45,1.0,3.48,-0.05,0
0,21,0,0,19,37,7,5,1,119.4,126.0,1,Sciences,1,0,0,1,0,1,6,5,7,0,3.45,0.833,6,6,6,0,3.21,1.0,3.33,-0.24,0
0,21,0,0,38,38,0,0,1,122.1,128.0,0,Law,2,0,0,1,0,0,6,5,8,0,3.2,0.833,6,6,10,0,2.96,1.0,3.08,-0.24,0
0,24,1,0,1,1,4,4,1,100.0,100.0,1,Social_Sciences,1,0,0,1,0,0,6,6,6,0,3.04,1.0,6,6,6,0,3.46,1.0,3.25,0.42,0
0,18,0,0,4,37,2,9,0,113.9,123.0,1,Social_Sciences,2,0,0,1,0,0,6,6,8,0,3.12,1.0,6,6,6,0,3.08,1.0,3.1,-0.04,0
0,32,0,0,34,1,90,2,1,101.0,170.0,0,Social_Sciences,2,0,0,1,0,0,6,4,9,0,3.0,0.667,6,4,12,0,2.88,0.667,2.94,-0.12,0
0,19,0,0,3,1,3,4,0,111.8,117.0,0,Engineering,1,1,0,1,0,1,6,6,8,0,2.71,1.0,6,6,9,0,2.88,1.0,2.8,0.17,0
0,24,0,0,3,3,1,1,0,140.0,140.0,1,Arts,2,1,1,1,0,0,8,8,8,0,3.35,1.0,8,8,8,0,3.35,1.0,3.35,0.0,0
0,19,0,0,19,19,4,10,1,124.4,123.0,1,Social_Sciences,1,1,1,1,0,0,6,6,14,0,3.92,1.0,6,6,9,0,3.62,1.0,3.77,-0.3,0
0,19,0,0,19,37,6,6,1,150.0,150.0,1,Engineering,1,0,0,1,1,1,6,6,9,0,3.58,1.0,6,6,7,0,3.46,1.0,3.52,-0.12,0
0,24,0,0,37,37,9,4,1,140.0,140.0,1,Social_Sciences,3,0,0,1,0,0,6,6,10,0,2.86,1.0,6,5,12,0,3.25,0.833,3.06,0.39,0
0,18,0,0,19,19,191,144,1,116.0,123.0,1,Medicine,2,1,1,1,0,1,6,6,9,0,2.92,1.0,6,6,8,0,2.92,1.0,2.92,0.0,0
0,19,0,0,38,37,3,6,1,135.6,130.0,1,Social_Sciences,1,1,0,1,0,1,6,5,9,0,3.0,0.833,6,2,10,0,2.83,0.333,2.92,-0.17,1
0,19,1,0,3,38,2,4,0,121.0,137.0,1,Medicine,2,0,0,1,0,1,8,7,8,0,3.68,0.875,8,7,8,0,3.68,0.875,3.68,0.0,0
0,18,0,0,19,38,9,8,1,118.7,126.0,1,Engineering,3,1,0,1,0,1,6,6,6,0,3.54,1.0,6,6,6,0,3.42,1.0,3.48,-0.12,0
0,18,0,0,1,1,3,3,1,125.7,125.0,1,Sciences,1,1,1,1,0,0,6,6,10,0,2.89,1.0,6,6,8,0,3.08,1.0,2.99,0.19,0
0,20,0,0,1,1,4,10,1,107.1,112.0,1,Engineering,2,1,1,1,0,0,7,7,7,0,3.12,1.0,8,8,8,0,3.28,1.0,3.2,0.16,0
0,18,0,0,19,38,5,7,1,125.5,141.0,1,Social_Sciences,1,0,0,1,0,0,8,8,10,2,3.22,1.0,8,8,10,2,3.22,1.0,3.22,0.0,0
0,18,0,0,38,38,9,7,1,127.0,135.0,1,Engineering,1,1,1,1,0,0,6,6,10,0,3.06,1.0,6,6,9,0,3.43,1.0,3.24,0.37,0
0,21,0,0,38,37,9,9,1,113.5,117.0,1,Sciences,2,1,1,1,0,1,5,4,7,0,3.0,0.8,5,5,5,0,3.05,1.0,3.02,0.05,0
0,18,0,0,19,19,4,9,1,154.4,160.0,1,Medicine,2,0,0,1,0,1,7,7,9,0,3.78,1.0,8,8,9,0,4.04,1.0,3.91,0.26,0
0,18,0,0,19,19,5,5,1,122.0,136.0,1,Law,2,0,0,0,1,0,5,2,6,0,3.12,0.4,5,4,6,0,2.56,0.8,2.84,-0.56,1
0,19,0,0,1,11,4,3,1,128.0,143.0,1,Arts,3,1,1,1,0,0,6,0,11,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
